customer,state,response,coverage,education,employment_status,gender,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_category
32074,Oregon,No,Basic,College,Unemployed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,Corporate
36979,California,No,Extended,College,Employed,M,Suburban,Married,Offer2,Web,Two-Door Car,Large,Personal
40919,California,No,Extended,College,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
73268,California,No,Extended,Bachelor,Disabled,M,Suburban,Divorced,Offer3,Agent,Two-Door Car,Medsize,Corporate
61691,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Offer4,Agent,Four-Door Car,Medsize,Personal
13062,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Offer4,Call Center,Four-Door Car,Small,Personal
35655,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Offer1,Branch,Luxury SUV,Medsize,Corporate
10526,California,No,Basic,Master,Employed,M,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
63417,Arizona,No,Premium,High School or Below,Retired,F,Suburban,Divorced,Offer3,Web,Two-Door Car,Medsize,Personal
35016,Nevada,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Offer1,Call Center,Two-Door Car,Medsize,Personal
52952,Arizona,No,Basic,Doctor,Employed,M,Suburban,Single,Offer1,Call Center,SUV,Medsize,Personal
76309,Washington,Yes,Basic,College,Retired,F,Suburban,Divorced,Offer1,Agent,SUV,Small,Personal
28481,Oregon,No,Extended,Bachelor,Employed,M,Urban,Married,Offer4,Call Center,Four-Door Car,Large,Personal
55092,Nevada,Yes,Extended,High School or Below,Retired,M,Suburban,Divorced,Offer2,Agent,SUV,Medsize,Personal
33451,Oregon,No,Extended,Bachelor,Employed,F,Urban,Married,Offer1,Agent,SUV,Medsize,Personal
15558,California,No,Basic,Master,Employed,F,Urban,Married,Offer2,Call Center,Two-Door Car,Small,Personal
62924,Washington,No,Extended,Bachelor,Employed,M,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,Personal
66435,Oregon,No,Basic,Bachelor,Employed,F,Rural,Divorced,Offer1,Agent,Four-Door Car,Medsize,Corporate
45933,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Small,Personal
71369,California,No,Basic,College,Employed,F,Rural,Married,Offer1,Web,Four-Door Car,Medsize,Personal
93290,Arizona,No,Basic,College,Medical Leave,F,Suburban,Divorced,Offer1,Web,Four-Door Car,Medsize,Personal
66096,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
33108,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Small,Personal
93867,Oregon,No,Basic,College,Medical Leave,M,Rural,Married,Offer1,Web,Four-Door Car,Medsize,Corporate
78470,Arizona,No,Extended,Master,Employed,F,Rural,Single,Offer2,Call Center,Four-Door Car,Medsize,Corporate
90265,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer1,Agent,Two-Door Car,Small,Personal
67749,California,No,Extended,College,Employed,M,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,Corporate
51506,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer2,Call Center,Sports Car,Medsize,Corporate
64281,Nevada,No,Basic,Master,Medical Leave,F,Rural,Married,Offer1,Call Center,Two-Door Car,Medsize,Personal
98193,Washington,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Branch,SUV,Medsize,Personal
74055,Oregon,No,Premium,High School or Below,Employed,M,Suburban,Married,Offer4,Call Center,Four-Door Car,Medsize,Personal
76911,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Offer1,Agent,Sports Car,Small,Personal
40674,Washington,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer2,Agent,SUV,Medsize,Personal
12740,Oregon,No,Basic,Master,Disabled,M,Rural,Married,Offer1,Web,Two-Door Car,Medsize,Special
84837,Arizona,No,Premium,College,Employed,M,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Corporate
51510,Arizona,No,Premium,High School or Below,Employed,F,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
58985,California,No,Extended,College,Unemployed,M,Suburban,Single,Offer3,Branch,Two-Door Car,Medsize,Personal
60605,Oregon,No,Extended,High School or Below,Employed,F,Suburban,Married,Offer2,Branch,Two-Door Car,Medsize,Personal
98052,Nevada,No,Extended,College,Unemployed,M,Urban,Single,Offer1,Web,Four-Door Car,Medsize,Personal
53424,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer4,Web,Two-Door Car,Medsize,Personal
13873,Nevada,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Small,Personal
97014,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,Personal
79936,Washington,No,Premium,Bachelor,Employed,M,Rural,Single,Offer1,Branch,Two-Door Car,Medsize,Personal
89061,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
10970,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,Corporate
48513,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
59145,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer1,Agent,Sports Car,Medsize,Personal
84989,Washington,No,Basic,College,Employed,M,Urban,Married,Offer2,Call Center,Four-Door Car,Large,Personal
52858,Oregon,No,Premium,Bachelor,Employed,F,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,Personal
62068,California,No,Extended,High School or Below,Employed,M,Urban,Married,Offer4,Agent,Four-Door Car,Large,Personal
27538,Oregon,No,Extended,Master,Employed,M,Rural,Married,Offer1,Branch,Luxury Car,Medsize,Personal
42306,Arizona,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer3,Web,Four-Door Car,Small,Corporate
23612,Oregon,No,Premium,High School or Below,Disabled,F,Rural,Married,Offer1,Call Center,Two-Door Car,Large,Personal
76014,Arizona,No,Basic,Doctor,Employed,M,Rural,Single,Offer2,Branch,Four-Door Car,Medsize,Special
96223,California,No,Basic,College,Employed,M,Suburban,Married,Offer1,Agent,SUV,Medsize,Personal
82000,Washington,No,Basic,Bachelor,Unemployed,F,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Special
46980,Arizona,No,Basic,College,Employed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Personal
56792,Oregon,No,Premium,High School or Below,Unemployed,M,Suburban,Divorced,Offer3,Web,Four-Door Car,Medsize,Corporate
61565,California,No,Basic,College,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
94808,Nevada,No,Basic,Bachelor,Employed,M,Rural,Married,Offer4,Web,Four-Door Car,Medsize,Corporate
14730,Oregon,Yes,Basic,High School or Below,Retired,M,Suburban,Married,Offer1,Web,Sports Car,Medsize,Personal
34119,Washington,No,Basic,College,Employed,F,Rural,Married,Offer1,Agent,SUV,Small,Personal
77985,Oregon,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal
22097,Washington,Yes,Basic,College,Unemployed,F,Suburban,Divorced,Offer1,Agent,SUV,Medsize,Corporate
17090,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer2,Call Center,SUV,Medsize,Corporate
23514,Oregon,No,Extended,College,Employed,M,Urban,Single,Offer3,Web,SUV,Medsize,Personal
68407,Oregon,Yes,Premium,Bachelor,Employed,F,Rural,Divorced,Offer2,Agent,Four-Door Car,Medsize,Personal
59592,California,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,Corporate
56083,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Offer1,Agent,Four-Door Car,Small,Personal
94723,Oregon,Yes,Basic,High School or Below,Employed,F,Urban,Married,Offer1,Agent,SUV,Medsize,Personal
91032,California,No,Basic,High School or Below,Employed,M,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,Corporate
34457,Oregon,No,Basic,Doctor,Employed,F,Urban,Married,Offer3,Call Center,SUV,Small,Personal
32044,Oregon,No,Premium,Master,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Corporate
30454,Oregon,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Offer3,Branch,SUV,Medsize,Personal
84063,Oregon,No,Extended,College,Employed,F,Rural,Married,Offer3,Call Center,SUV,Medsize,Corporate
17596,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer2,Agent,Two-Door Car,Small,Personal
41052,California,No,Extended,Bachelor,Employed,F,Suburban,Single,Offer3,Call Center,SUV,Medsize,Personal
30528,California,Yes,Basic,Master,Employed,F,Rural,Married,Offer2,Web,Four-Door Car,Large,Personal
66359,Arizona,No,Basic,College,Employed,F,Rural,Married,Offer4,Agent,SUV,Small,Corporate
61670,Arizona,Yes,Basic,Doctor,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
10761,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Corporate
51587,California,No,Basic,College,Unemployed,F,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,Personal
21522,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Offer4,Branch,Four-Door Car,Medsize,Personal
47147,California,Yes,Basic,College,Unemployed,M,Suburban,Married,Offer1,Branch,SUV,Medsize,Personal
64638,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer2,Web,Four-Door Car,Small,Personal
38459,Nevada,No,Basic,Bachelor,Employed,F,Rural,Married,Offer2,Web,Four-Door Car,Medsize,Corporate
87316,Oregon,No,Basic,College,Employed,F,Urban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Personal
43478,California,No,Extended,Bachelor,Employed,M,Suburban,Single,Offer1,Call Center,Two-Door Car,Medsize,Personal
34064,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,Personal
60905,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Offer3,Web,SUV,Medsize,Corporate
18992,California,No,Basic,College,Employed,F,Suburban,Divorced,Offer1,Agent,Two-Door Car,Medsize,Personal
55753,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Offer4,Call Center,Four-Door Car,Medsize,Personal
56006,Arizona,No,Basic,College,Employed,F,Suburban,Married,Offer1,Call Center,Four-Door Car,Small,Personal
69973,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer1,Call Center,Two-Door Car,Medsize,Personal
43626,California,No,Basic,College,Employed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Large,Personal
84133,California,No,Basic,Bachelor,Employed,M,Rural,Married,Offer4,Call Center,Four-Door Car,Medsize,Corporate
84453,Arizona,No,Basic,Bachelor,Unemployed,F,Rural,Married,Offer1,Web,Four-Door Car,Medsize,Personal
29524,California,No,Extended,College,Employed,M,Rural,Married,Offer4,Branch,Two-Door Car,Medsize,Personal
89726,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer3,Branch,SUV,Medsize,Personal
87503,California,No,Premium,High School or Below,Employed,M,Suburban,Married,Offer4,Call Center,SUV,Small,Personal
90263,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
17718,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,Personal
32213,California,Yes,Basic,High School or Below,Employed,F,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,Personal
13254,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer2,Branch,Four-Door Car,Large,Personal
45013,Oregon,No,Basic,High School or Below,Medical Leave,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
16654,Washington,No,Basic,Master,Disabled,M,Urban,Divorced,Offer4,Web,Four-Door Car,Medsize,Personal
84464,Nevada,No,Extended,Bachelor,Employed,F,Rural,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
43527,Oregon,No,Extended,College,Employed,F,Suburban,Married,Offer4,Agent,Four-Door Car,Medsize,Corporate
30676,California,No,Premium,College,Disabled,F,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
59704,Arizona,No,Basic,College,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Corporate
19450,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer1,Call Center,Four-Door Car,Small,Corporate
85211,Washington,No,Basic,Master,Employed,F,Rural,Married,Offer2,Web,Two-Door Car,Medsize,Personal
54502,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Offer4,Branch,Four-Door Car,Large,Personal
38524,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Branch,Two-Door Car,Small,Personal
56187,Oregon,No,Basic,Master,Employed,F,Urban,Divorced,Offer2,Branch,SUV,Medsize,Personal
19416,California,No,Premium,High School or Below,Unemployed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal
61422,Nevada,No,Basic,College,Employed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
13377,California,No,Basic,Doctor,Employed,M,Suburban,Married,Offer4,Call Center,Four-Door Car,Small,Personal
99948,Nevada,No,Basic,College,Unemployed,M,Suburban,Single,Offer3,Call Center,Four-Door Car,Medsize,Personal
34785,Arizona,Yes,Extended,Bachelor,Unemployed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal
26085,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer2,Agent,Sports Car,Large,Personal
57969,Oregon,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
55587,California,No,Basic,High School or Below,Medical Leave,M,Suburban,Married,Offer1,Branch,Four-Door Car,Large,Special
97635,Arizona,No,Extended,Bachelor,Employed,M,Suburban,Divorced,Offer1,Call Center,Four-Door Car,Small,Corporate
76326,California,No,Premium,College,Employed,F,Urban,Single,Offer2,Call Center,SUV,Small,Personal
34909,California,Yes,Basic,College,Medical Leave,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Corporate
90342,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Offer2,Web,Four-Door Car,Medsize,Personal
88932,Oregon,Yes,Extended,Master,Employed,F,Rural,Married,Offer1,Branch,Four-Door Car,Large,Corporate
97525,California,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal
21647,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer1,Branch,Sports Car,Medsize,Personal
83487,Arizona,No,Basic,Bachelor,Disabled,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Corporate
90769,California,Yes,Basic,Bachelor,Employed,F,Suburban,Divorced,Offer1,Web,SUV,Medsize,Personal
57148,Oregon,No,Basic,Master,Employed,F,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,Personal
85232,Arizona,No,Extended,College,Employed,M,Rural,Married,Offer1,Agent,SUV,Small,Special
74732,California,No,Basic,High School or Below,Disabled,F,Suburban,Married,Offer4,Web,SUV,Medsize,Personal
16766,California,No,Premium,Bachelor,Employed,F,Suburban,Married,Offer4,Branch,SUV,Medsize,Personal
55438,Nevada,No,Basic,High School or Below,Retired,F,Suburban,Single,Offer2,Agent,Two-Door Car,Medsize,Personal
10880,California,Yes,Extended,College,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Corporate
56175,Arizona,No,Extended,College,Employed,M,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
52289,Arizona,Yes,Basic,Bachelor,Employed,F,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,Special
45497,Washington,No,Basic,College,Employed,F,Suburban,Married,Offer2,Web,Two-Door Car,Medsize,Personal
62782,Arizona,No,Basic,College,Employed,F,Suburban,Married,Offer4,Call Center,SUV,Small,Personal
57893,Washington,No,Premium,Doctor,Employed,M,Suburban,Married,Offer1,Call Center,Two-Door Car,Small,Personal
30654,Oregon,No,Basic,College,Employed,F,Suburban,Single,Offer3,Agent,SUV,Medsize,Personal
66180,Washington,No,Basic,High School or Below,Employed,F,Urban,Married,Offer1,Branch,Two-Door Car,Medsize,Corporate
60878,Oregon,No,Extended,Bachelor,Disabled,M,Urban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
36291,California,Yes,Basic,College,Retired,M,Suburban,Married,Offer2,Agent,Sports Car,Medsize,Personal
59444,California,No,Basic,Master,Employed,F,Rural,Single,Offer2,Branch,Four-Door Car,Medsize,Personal
70700,California,No,Basic,Master,Employed,M,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
71076,California,No,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Agent,Four-Door Car,Large,Corporate
98768,California,No,Extended,College,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Personal
24164,Nevada,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
84605,Washington,No,Premium,Bachelor,Employed,F,Rural,Divorced,Offer1,Call Center,Four-Door Car,Medsize,Corporate
87846,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Divorced,Offer3,Agent,Four-Door Car,Medsize,Corporate
92052,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Offer3,Agent,Two-Door Car,Small,Personal
73702,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Agent,SUV,Small,Corporate
90441,Nevada,Yes,Premium,High School or Below,Employed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
35721,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Offer4,Agent,Four-Door Car,Medsize,Personal
85336,Washington,Yes,Basic,Bachelor,Employed,M,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Personal
17561,Washington,No,Extended,Bachelor,Medical Leave,F,Suburban,Divorced,Offer1,Branch,SUV,Medsize,Corporate
85615,Oregon,No,Extended,College,Unemployed,M,Suburban,Single,Offer1,Web,Four-Door Car,Medsize,Special
74069,Arizona,No,Basic,College,Unemployed,F,Suburban,Single,Offer4,Call Center,Four-Door Car,Medsize,Personal
91267,Nevada,No,Extended,Bachelor,Employed,F,Rural,Married,Offer1,Agent,Luxury SUV,Small,Personal
72438,California,No,Extended,High School or Below,Employed,F,Rural,Married,Offer3,Call Center,SUV,Medsize,Personal
67616,Oregon,No,Basic,High School or Below,Employed,M,Rural,Single,Offer2,Web,Four-Door Car,Medsize,Corporate
65731,California,No,Basic,Master,Unemployed,F,Suburban,Married,Offer1,Call Center,Sports Car,Large,Personal
67642,Arizona,Yes,Basic,High School or Below,Employed,F,Suburban,Married,Offer2,Agent,Sports Car,Medsize,Personal
84567,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer3,Agent,Luxury SUV,Large,Personal
77534,Oregon,No,Premium,College,Employed,M,Urban,Married,Offer3,Call Center,SUV,Medsize,Personal
67540,California,No,Basic,College,Employed,F,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
50502,Oregon,No,Basic,Master,Employed,F,Suburban,Married,Offer4,Branch,Four-Door Car,Medsize,Corporate
59698,California,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Offer3,Branch,Two-Door Car,Medsize,Personal
57352,Arizona,Yes,Extended,College,Retired,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Personal
84449,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Offer1,Agent,Sports Car,Medsize,Special
31965,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
39060,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Corporate
29359,Nevada,No,Basic,College,Medical Leave,M,Suburban,Married,Offer2,Web,Luxury Car,Large,Personal
